,title,commentCount,dislikeCount,likeCount,music_style,performer,viewCount,commentators_uniq,date
11163,Кукрыниксы - Знай,27.0,16.0,800.0,rock,кукрыниксы,151573.0,19.0,2012-05-18
11164,Кукрыниксы - Инструментал репетиция,2.0,0.0,15.0,rock,кукрыниксы,1406.0,2.0,2012-05-18
11165,Кукрыниксы - Исповедь самоубийцы (Москва 15.02. 2013),7.0,0.0,48.0,rock,кукрыниксы,4552.0,5.0,2013-02-20
11166,Кукрыниксы - Исповедь самоубийцы (Тюмень 07.04.2013) МоёTV,5.0,2.0,71.0,rock,кукрыниксы,6712.0,3.0,2013-04-20
11167,Кукрыниксы - Исповедь самоубийцы (на стихи С.А.Есенина),10.0,3.0,179.0,rock,кукрыниксы,22308.0,9.0,2013-02-04
11168,Кукрыниксы - Кайф  (Зал Ожидания 25.01.2013),2.0,0.0,64.0,rock,кукрыниксы,11980.0,2.0,2013-01-29
11169,Кукрыниксы - Как твои дела? (Зал Ожидания 25.01.2013),2.0,0.0,78.0,rock,кукрыниксы,9444.0,3.0,2013-01-27
11170,Кукрыниксы - Клетка,4.0,5.0,116.0,rock,кукрыниксы,20190.0,4.0,2012-05-18
11171,Кукрыниксы - Колдовство,11.0,5.0,416.0,rock,кукрыниксы,48425.0,10.0,2012-05-18
11172,Кукрыниксы - Колдовство   (Зал Ожидания 25.01.2013),0.0,0.0,14.0,rock,кукрыниксы,1126.0,,2013-01-29
11173,Кукрыниксы - Колокола,1.0,0.0,12.0,rock,кукрыниксы,3128.0,,2011-11-10
11174,"Кукрыниксы - Кончится лето (Питер, Цой. 50 лет 13.10.2012)",18.0,42.0,207.0,rock,кукрыниксы,31082.0,12.0,2012-10-21
11175,Кукрыниксы - Летофесты 2014 (глазами барабанного техника),17.0,3.0,184.0,rock,кукрыниксы,11812.0,15.0,2014-09-07
11176,Кукрыниксы - Любовь (Live Москва 15.02.2013),1.0,0.0,51.0,rock,кукрыниксы,5626.0,1.0,2013-02-23
11177,Кукрыниксы - Любовь (Зал Ожидания 25.01.2013),6.0,1.0,119.0,rock,кукрыниксы,12549.0,5.0,2013-02-02
11178,"Кукрыниксы - Мечта (презентация ""MYSELF"" Москва 30.03.2012)",0.0,0.0,23.0,rock,кукрыниксы,3092.0,,2012-04-03
11179,Кукрыниксы - Мне грустно «Жизнь поэта» (Измайлово Concert Hall) 1080HD,5.0,4.0,194.0,rock,кукрыниксы,15144.0,4.0,2014-10-12
11180,Кукрыниксы - Мой Бог (окна открой),0.0,0.0,23.0,rock,кукрыниксы,8297.0,,2011-07-01
11181,"Кукрыниксы - Надежда  ( Презентация альбома «Артист», Bud Arena)",44.0,15.0,771.0,rock,кукрыниксы,43255.0,33.0,2017-03-20
11182,Кукрыниксы - Надежда (OFFICIAL VIDEO 2015),664.0,506.0,10215.0,rock,кукрыниксы,1822041.0,423.0,2015-09-20
11183,"Кукрыниксы - Наше время (Презентация альбома «Артист», Bud Arena)",29.0,3.0,410.0,rock,кукрыниксы,18994.0,19.0,2017-03-25
11184,Кукрыниксы - Не Беда (Тюмень 07.04.2013) МоёTV,0.0,0.0,14.0,rock,кукрыниксы,985.0,,2013-04-20
11185,Кукрыниксы - Не беда  - Фестиваль «Мото-Малоярославец 2014»,6.0,2.0,168.0,rock,кукрыниксы,16575.0,6.0,2014-07-14
11186,Кукрыниксы - Не беда (Колпино 25.08.2012),10.0,2.0,138.0,rock,кукрыниксы,35525.0,9.0,2012-08-30
11187,Кукрыниксы - Не беда (Москва 15.02.2013),1.0,0.0,17.0,rock,кукрыниксы,3105.0,1.0,2013-03-11
11188,Кукрыниксы - Не беда «Питер - 30 мая 2013» 1080HD,2.0,2.0,77.0,rock,кукрыниксы,6786.0,2.0,2013-12-27
11189,Кукрыниксы - Никто (Колпино 25.08.2012),3.0,2.0,56.0,rock,кукрыниксы,23066.0,3.0,2012-08-30
11190,Кукрыниксы - Никто (Пикник 30 световых лет HD),0.0,0.0,28.0,rock,кукрыниксы,4831.0,,2012-09-01
11191,Кукрыниксы - Никто (Тюмень 07.04.2013) МоёTV,1.0,0.0,28.0,rock,кукрыниксы,1596.0,1.0,2013-04-20
11192,Кукрыниксы - Обитель рока (байк-фест),4.0,5.0,38.0,rock,кукрыниксы,8566.0,4.0,2011-02-05
11193,Кукрыниксы - Обнимай,11.0,2.0,254.0,rock,кукрыниксы,26018.0,9.0,2014-07-23
11194,"Кукрыниксы - Огни (Питер, клуб Космонавт 26.10.2012)",1.0,0.0,12.0,rock,кукрыниксы,1827.0,1.0,2012-10-30
11195,Кукрыниксы - Отрекаюсь скандалить «Жизнь поэта» (Измайлово Concert Hall) 1080HD,8.0,9.0,381.0,rock,кукрыниксы,42742.0,8.0,2014-10-17
11196,Кукрыниксы - Печаль (Санкт-Петербург Цой. 50 лет 13.10.2012),0.0,0.0,17.0,rock,кукрыниксы,2324.0,,2012-10-21
11197,Кукрыниксы - По раскрашенной душе,57.0,23.0,1319.0,rock,кукрыниксы,293232.0,32.0,2012-05-18
11198,Кукрыниксы - По раскрашенной душе (30 мая 2013 года с участием Виктора Бастракова),4.0,0.0,146.0,rock,кукрыниксы,12140.0,2.0,2014-08-18
11199,Кукрыниксы - По раскрашенной душе (30 световых лет HD),10.0,4.0,92.0,rock,кукрыниксы,17884.0,7.0,2012-09-01
11200,Кукрыниксы - По раскрашенной душе (Зал Ожидания 25.01.2013),0.0,0.0,13.0,rock,кукрыниксы,1382.0,,2013-01-29
11201,Кукрыниксы - По раскрашенной душе (Тюмень 07.04.2013) МоёTV,1.0,1.0,37.0,rock,кукрыниксы,2341.0,,2013-04-20
11202,"Кукрыниксы - По раскрашенной душе FROST FEST"" 3.01.2013)",0.0,0.0,5.0,rock,кукрыниксы,298.0,,2013-01-17
11203,Кукрыниксы - Попса,29.0,13.0,547.0,rock,кукрыниксы,45540.0,19.0,2012-05-18
11204,"Кукрыниксы - Режиссёр (презентация ""MYSELF"" Москва 30.03.2012)",0.0,0.0,9.0,rock,кукрыниксы,1176.0,,2012-04-03
11205,Кукрыниксы - Репетиция (разработка нового кавера),1.0,0.0,22.0,rock,кукрыниксы,2561.0,1.0,2013-03-06
11206,Кукрыниксы - Рязань (15 лет),1.0,0.0,9.0,rock,кукрыниксы,773.0,1.0,2013-06-08
11207,Кукрыниксы - Серебряный сентябрь (Космонавт 26.10.2012),0.0,0.0,13.0,rock,кукрыниксы,1636.0,,2012-10-30
11208,Кукрыниксы - Смутные дни  (Пикник кавер),1.0,1.0,16.0,rock,кукрыниксы,2894.0,1.0,2011-11-10
11209,Кукрыниксы - Смутные дни (Пикник cover HD),5.0,1.0,46.0,rock,кукрыниксы,6747.0,5.0,2012-09-01
11210,Кукрыниксы - Солдатская печаль (30 мая 2013 года с участием Виктора Бастракова),6.0,4.0,293.0,rock,кукрыниксы,20384.0,5.0,2014-08-18
11211,Кукрыниксы - Солдатская печаль (Тюмень 07.04.2013) МоёTV,0.0,0.0,19.0,rock,кукрыниксы,1906.0,,2013-04-20
11212,Кукрыниксы - Страхи  (Зал Ожидания 25.01.2013),3.0,1.0,29.0,rock,кукрыниксы,2100.0,2.0,2013-01-27
11213,"Кукрыниксы - Страхи (DVD ""MYSELF"")",0.0,0.0,17.0,rock,кукрыниксы,1292.0,,2013-05-27
11214,Кукрыниксы - Страхи (Тюмень 07.04.2013) МоёTV,5.0,2.0,105.0,rock,кукрыниксы,8392.0,5.0,2013-04-20
11215,Кукрыниксы - Страхи (акустика),3.0,0.0,135.0,rock,кукрыниксы,11760.0,3.0,2012-11-21
11216,Кукрыниксы - Съёмка клипа на песню «Надежда»,15.0,3.0,224.0,rock,кукрыниксы,20092.0,13.0,2015-07-29
11217,Кукрыниксы - Тени в Театре   (Зал Ожидания 25.01.2013),0.0,0.0,15.0,rock,кукрыниксы,833.0,,2013-01-29
11218,Кукрыниксы - Тени в театре (Live Москва 15.02.2013) 3Cam 720HD,0.0,0.0,26.0,rock,кукрыниксы,3181.0,,2013-02-23
11219,Кукрыниксы - Тени в театре (Live Питер 2011),2.0,1.0,98.0,rock,кукрыниксы,16667.0,2.0,2011-05-21
11220,Кукрыниксы - Тени в театре (Тюмень 07.04.2013) МоёTV,0.0,1.0,39.0,rock,кукрыниксы,2241.0,,2013-04-20
11221,Кукрыниксы - Тур (Ижевск - Екатеринбург) Любительская съёмка 1 серия,4.0,0.0,64.0,rock,кукрыниксы,5099.0,4.0,2013-05-11
11222,Кукрыниксы - Тур (Омск-Тобольск) Любительская съёмка (2 серия),1.0,0.0,31.0,rock,кукрыниксы,2730.0,1.0,2013-05-21
11223,Кукрыниксы - Тёмный город (15.02.2013),1.0,0.0,39.0,rock,кукрыниксы,5599.0,1.0,2013-03-11
11224,Кукрыниксы - Фильм о клипе (на песню  «Дорогая»),12.0,1.0,229.0,rock,кукрыниксы,39530.0,11.0,2013-09-17
11225,Кукрыниксы - Хрустальный мир,5.0,3.0,57.0,rock,кукрыниксы,11908.0,,2011-11-15
11226,Кукрыниксы - Хрустальный мир  (Зал Ожидания 25.01.2013),0.0,0.0,23.0,rock,кукрыниксы,1918.0,,2013-01-27
11227,Кукрыниксы - Хрустальный мир (Тюмень 07.04.2013) МоёTV,4.0,0.0,42.0,rock,кукрыниксы,3662.0,3.0,2013-04-20
11228,"Кукрыниксы - Черная невеста  (""FROST FEST"" Аврора 3.01.2013)",0.0,2.0,57.0,rock,кукрыниксы,3798.0,,2013-01-17
11229,"Кукрыниксы - Черный ворон (""FROST FEST"" Питер, Аврора 3.01.2013)",5.0,2.0,80.0,rock,кукрыниксы,8876.0,4.0,2013-01-17
11230,Кукрыниксы - Черный ворон (Зал Ожидания 25.01.2013),0.0,0.0,8.0,rock,кукрыниксы,1034.0,,2013-01-27
11231,Кукрыниксы - Чучело (Тюмень 07.04.2013) МоёTV,1.0,0.0,43.0,rock,кукрыниксы,3388.0,1.0,2013-04-20
11232,Кукрыниксы - Чёрная Невеста (Тюмень 07.04.2013) МоёTV,0.0,1.0,21.0,rock,кукрыниксы,1415.0,,2013-04-20
11233,Кукрыниксы - Чёрная невеста,15.0,13.0,482.0,rock,кукрыниксы,74874.0,13.0,2012-05-20
11234,"Кукрыниксы - Чёрный ворон (Питер, клуб Космонавт 26.10.2012)",0.0,0.0,9.0,rock,кукрыниксы,1715.0,,2012-10-30
11235,Кукрыниксы - Чёрный ворон (Тюмень 07.04.2013) МоёTV,0.0,1.0,18.0,rock,кукрыниксы,1338.0,,2013-04-20
11236,Кукрыниксы - Чёрный человек (Зал Ожидания 25.01.2013),0.0,0.0,12.0,rock,кукрыниксы,785.0,,2013-02-03
11237,Кукрыниксы - Чёрный человек (на стихи С.Есенина),0.0,2.0,6.0,rock,кукрыниксы,2608.0,,2011-11-10
11238,Кукрыниксы - Экклезиаст (live A2 18.12.14 feat. Дягтерёв М. и Османов Ч.),17.0,6.0,291.0,rock,кукрыниксы,28863.0,14.0,2015-04-08
11239,Кукрыниксы - Это не беда,502.0,375.0,9783.0,rock,кукрыниксы,2185345.0,211.0,2012-05-18
11240,"Кукрыниксы - Это не беда (""FROST FEST"" Питер, Аврора 3.01.2013)",1.0,0.0,13.0,rock,кукрыниксы,3911.0,1.0,2013-01-17
11241,Кукрыниксы - Я объявляю войну (новая),1.0,2.0,47.0,rock,кукрыниксы,12619.0,1.0,2011-05-26
11242,Кукрыниксы - запись альбома Myself (интервью группы),2.0,0.0,72.0,rock,кукрыниксы,8463.0,2.0,2012-01-03
11243,Кукрыниксы - запись в студии,0.0,0.0,15.0,rock,кукрыниксы,2059.0,,2012-05-18
11244,Кукрыниксы - запись на студии  «Экклезиаст»,2.0,0.0,76.0,rock,кукрыниксы,5459.0,2.0,2014-11-22
11245,Кукрыниксы - концерт в клубе «Космонавт» (Live «15 лет» Питер),89.0,26.0,788.0,rock,кукрыниксы,117485.0,59.0,2013-09-12
11246,"Кукрыниксы - концерт клуб ""Б2"" (Москва 15.02.2013 часть 2)",0.0,0.0,28.0,rock,кукрыниксы,4033.0,,2013-03-12
11247,Кукрыниксы - приглашение на прощальные концерты.,80.0,11.0,283.0,rock,кукрыниксы,13490.0,67.0,2017-09-03
11248,"Кукрыниксы - проект ""Свежий воздух""(интервью Горшенёва)",6.0,0.0,58.0,rock,кукрыниксы,9580.0,5.0,2012-06-23
11249,Кукрыниксы - тур 5 серия (Петропавловск-Кам. - Хабаровск - Владивосток),1.0,0.0,33.0,rock,кукрыниксы,2043.0,,2013-06-19
11250,Кукрыниксы - тур «Горшенёв-Есенин» (приглашение),3.0,2.0,73.0,rock,кукрыниксы,7223.0,3.0,2013-11-11
11251,Кукрыниксы -Жизнь бывает разная (акустика),3.0,3.0,149.0,rock,кукрыниксы,15304.0,3.0,2012-04-08
11252,Кукрыниксы -Хрустальный мир (Колпино 25.08.2012),8.0,2.0,130.0,rock,кукрыниксы,20725.0,6.0,2012-08-30
11253,Кукрыниксы | Фестиваль «Мир без наркотиков» | Дмитрий Оганян,6.0,1.0,83.0,rock,кукрыниксы,6410.0,5.0,2014-10-30
11254,Кукрыниксы Герой - Колокола (Запись гитары 1),1.0,1.0,20.0,rock,кукрыниксы,8646.0,1.0,2012-05-20
11255,"Кукрыниксы на ""Морской капусте""",4.0,0.0,27.0,rock,кукрыниксы,1707.0,4.0,2013-07-30
11256,Кукрыниксы на марафоне «Хватит убивать»,56.0,27.0,443.0,rock,кукрыниксы,17803.0,27.0,2017-03-01
11257,Кукрыниксы – «Вера»,215.0,155.0,3211.0,rock,кукрыниксы,777240.0,129.0,2016-01-04
11258,Кукрыниксы – «Любовь»,88.0,38.0,1260.0,rock,кукрыниксы,280130.0,63.0,2016-01-04
11259,Кукрыниксы – «Надежда MIX» (KUKREMIX - М.Фомин),8.0,31.0,44.0,rock,кукрыниксы,5163.0,8.0,2016-01-04
11260,Кукрыниксы – «Надежда»,8.0,3.0,234.0,rock,кукрыниксы,21832.0,7.0,2016-01-04
11261,Кукрыниксы – «Наше время» (06.12.2014),2.0,2.0,158.0,rock,кукрыниксы,15844.0,2.0,2014-12-08
11262,Кукрыниксы – «Экклезиаст (Kukremix)» (06.12.2014),1.0,1.0,42.0,rock,кукрыниксы,4367.0,,2014-12-07
11263,Кукрыниксы – «Экклезиаст» (06.12.2014),4.0,7.0,256.0,rock,кукрыниксы,23211.0,4.0,2014-12-07
